t, q0, q1, q0ref, q1ref
3.258500 0.983677, -0.004072, 1.000000, 0.000000
3.258750 0.983677, -0.004072, 1.000000, 0.000000
3.259000 0.983677, -0.004072, 1.000000, 0.000000
3.259250 0.983677, -0.004072, 1.000000, 0.000000
3.259500 0.983677, -0.004072, 1.000000, 0.000000
3.259750 0.983677, -0.004072, 1.000000, 0.000000
3.260000 0.983677, -0.004072, 1.000000, 0.000000
3.260250 0.983677, -0.004072, 1.000000, 0.000000
3.260500 0.983677, -0.004072, 1.000000, 0.000000
3.260750 0.983677, -0.004072, 1.000000, 0.000000
3.261000 0.983677, -0.004072, 1.000000, 0.000000
3.261250 0.983677, -0.004072, 1.000000, 0.000000
3.261500 0.983677, -0.004072, 1.000000, 0.000000
3.261750 0.983677, -0.004072, 1.000000, 0.000000
3.262000 0.983677, -0.004072, 1.000000, 0.000000
3.262250 0.983677, -0.004072, 1.000000, 0.000000
3.262500 0.983677, -0.004072, 1.000000, 0.000000
3.262750 0.983677, -0.004072, 1.000000, 0.000000
3.263000 0.983677, -0.004072, 1.000000, 0.000000
3.263250 0.983677, -0.004072, 1.000000, 0.000000
3.263500 0.983677, -0.004072, 1.000000, 0.000000
3.263750 0.983677, -0.004072, 1.000000, 0.000000
3.264000 0.983677, -0.004072, 1.000000, 0.000000
3.264250 0.983677, -0.004072, 1.000000, 0.000000
3.264500 0.983677, -0.004072, 1.000000, 0.000000
3.264750 0.983677, -0.004072, 1.000000, 0.000000
3.265000 0.983677, -0.004072, 1.000000, 0.000000
3.265250 0.983677, -0.004072, 1.000000, 0.000000
3.265500 0.983677, -0.004072, 1.000000, 0.000000
3.265750 0.983677, -0.004072, 1.000000, 0.000000
3.266000 0.983677, -0.004072, 1.000000, 0.000000
3.266250 0.983677, -0.004072, 1.000000, 0.000000
3.266500 0.983677, -0.004072, 1.000000, 0.000000
3.266750 0.983677, -0.004072, 1.000000, 0.000000
3.267000 0.983677, -0.004072, 1.000000, 0.000000
3.267250 0.983677, -0.004072, 1.000000, 0.000000
3.267500 0.983677, -0.004072, 1.000000, 0.000000
3.267750 0.983677, -0.004072, 1.000000, 0.000000
3.268000 0.983677, -0.004072, 1.000000, 0.000000
3.268250 0.983677, -0.004072, 1.000000, 0.000000
3.268500 0.983677, -0.004072, 1.000000, 0.000000
3.268750 0.983677, -0.004072, 1.000000, 0.000000
3.269000 0.983677, -0.004072, 1.000000, 0.000000
3.269250 0.983677, -0.004072, 1.000000, 0.000000
3.269500 0.983677, -0.004072, 1.000000, 0.000000
3.269750 0.983677, -0.004072, 1.000000, 0.000000
3.270000 0.983677, -0.004072, 1.000000, 0.000000
3.270250 0.983677, -0.004072, 1.000000, 0.000000
3.270500 0.983677, -0.004072, 1.000000, 0.000000
3.270750 0.983677, -0.004072, 1.000000, 0.000000
3.271000 0.983677, -0.004072, 1.000000, 0.000000
3.271250 0.983677, -0.004072, 1.000000, 0.000000
3.271500 0.983677, -0.004072, 1.000000, 0.000000
3.271750 0.983677, -0.004072, 1.000000, 0.000000
3.272000 0.983677, -0.004072, 1.000000, 0.000000
3.272250 0.983677, -0.004072, 1.000000, 0.000000
3.272500 0.983677, -0.004072, 1.000000, 0.000000
3.272750 0.983677, -0.004072, 1.000000, 0.000000
3.273000 0.983677, -0.004072, 1.000000, 0.000000
3.273250 0.983677, -0.004072, 1.000000, 0.000000
3.273500 0.983677, -0.004072, 1.000000, 0.000000
3.273750 0.983677, -0.004072, 1.000000, 0.000000
3.274000 0.983677, -0.004072, 1.000000, 0.000000
3.274250 0.983677, -0.004072, 1.000000, 0.000000
3.274500 0.983677, -0.004072, 1.000000, 0.000000
3.274750 0.983677, -0.004072, 1.000000, 0.000000
3.275000 0.983677, -0.004072, 1.000000, 0.000000
3.275250 0.983677, -0.004072, 1.000000, 0.000000
3.275500 0.983677, -0.004072, 1.000000, 0.000000
3.275750 0.983677, -0.004072, 1.000000, 0.000000
3.276000 0.983677, -0.004072, 1.000000, 0.000000
3.276250 0.983677, -0.004072, 1.000000, 0.000000
3.276500 0.983677, -0.004072, 1.000000, 0.000000
3.276750 0.983677, -0.004072, 1.000000, 0.000000
3.277000 0.983677, -0.004072, 1.000000, 0.000000
3.277250 0.983677, -0.004072, 1.000000, 0.000000
3.277500 0.983677, -0.004072, 1.000000, 0.000000
3.277750 0.983677, -0.004072, 1.000000, 0.000000
3.278000 0.983677, -0.004072, 1.000000, 0.000000
3.278250 0.983677, -0.004072, 1.000000, 0.000000
3.278500 0.983677, -0.004072, 1.000000, 0.000000
3.278750 0.983677, -0.004072, 1.000000, 0.000000
3.279000 0.983677, -0.004072, 1.000000, 0.000000
3.279250 0.983677, -0.004072, 1.000000, 0.000000
3.279500 0.983677, -0.004072, 1.000000, 0.000000
3.279750 0.983677, -0.004072, 1.000000, 0.000000
3.280000 0.983677, -0.004072, 1.000000, 0.000000
3.280250 0.983677, -0.004072, 1.000000, 0.000000
3.280500 0.983677, -0.004072, 1.000000, 0.000000
3.280750 0.983677, -0.004072, 1.000000, 0.000000
3.281000 0.983677, -0.004072, 1.000000, 0.000000
3.281250 0.983677, -0.004072, 1.000000, 0.000000
3.281500 0.983677, -0.004072, 1.000000, 0.000000
3.281750 0.983677, -0.004072, 1.000000, 0.000000
3.282000 0.983677, -0.004072, 1.000000, 0.000000
3.282250 0.983677, -0.004072, 1.000000, 0.000000
3.282500 0.983677, -0.004072, 1.000000, 0.000000
3.282750 0.983677, -0.004072, 1.000000, 0.000000
3.283000 0.983677, -0.004072, 1.000000, 0.000000
3.283250 0.983677, -0.004072, 1.000000, 0.000000
3.283500 0.983677, -0.004072, 1.000000, 0.000000
3.283750 0.983677, -0.004072, 1.000000, 0.000000
3.284000 0.983677, -0.004072, 1.000000, 0.000000
3.284250 0.983677, -0.004072, 1.000000, 0.000000
3.284500 0.983677, -0.004072, 1.000000, 0.000000
3.284750 0.983677, -0.004072, 1.000000, 0.000000
3.285000 0.983677, -0.004072, 1.000000, 0.000000
3.285250 0.983677, -0.004072, 1.000000, 0.000000
3.285500 0.983677, -0.004072, 1.000000, 0.000000
3.285750 0.983677, -0.004072, 1.000000, 0.000000
3.286000 0.983677, -0.004072, 1.000000, 0.000000
3.286250 0.983677, -0.004072, 1.000000, 0.000000
3.286500 0.983677, -0.004072, 1.000000, 0.000000
3.286750 0.983677, -0.004072, 1.000000, 0.000000
3.287000 0.983677, -0.004072, 1.000000, 0.000000
3.287250 0.983677, -0.004072, 1.000000, 0.000000
3.287500 0.983677, -0.004072, 1.000000, 0.000000
3.287750 0.983677, -0.004072, 1.000000, 0.000000
3.288000 0.983677, -0.004072, 1.000000, 0.000000
3.288250 0.983677, -0.004072, 1.000000, 0.000000
3.288500 0.983677, -0.004072, 1.000000, 0.000000
3.288750 0.983677, -0.004072, 1.000000, 0.000000
3.289000 0.983677, -0.004072, 1.000000, 0.000000
3.289250 0.983677, -0.004072, 1.000000, 0.000000
3.289500 0.983677, -0.004072, 1.000000, 0.000000
3.289750 0.983677, -0.004072, 1.000000, 0.000000
3.290000 0.983677, -0.004072, 1.000000, 0.000000
3.290250 0.983677, -0.004072, 1.000000, 0.000000
3.290500 0.983677, -0.004072, 1.000000, 0.000000
3.290750 0.983677, -0.004072, 1.000000, 0.000000
3.291000 0.983677, -0.004072, 1.000000, 0.000000
3.291250 0.983677, -0.004072, 1.000000, 0.000000
3.291500 0.983677, -0.004072, 1.000000, 0.000000
3.291750 0.983677, -0.004072, 1.000000, 0.000000
3.292000 0.983677, -0.004072, 1.000000, 0.000000
3.292250 0.983677, -0.004072, 1.000000, 0.000000
3.292500 0.983677, -0.004072, 1.000000, 0.000000
3.292750 0.983677, -0.004072, 1.000000, 0.000000
3.293000 0.983677, -0.004072, 1.000000, 0.000000
3.293250 0.983677, -0.004072, 1.000000, 0.000000
3.293500 0.983677, -0.004072, 1.000000, 0.000000
3.293750 0.983677, -0.004072, 1.000000, 0.000000
3.294000 0.983677, -0.004072, 1.000000, 0.000000
3.294250 0.983677, -0.004072, 1.000000, 0.000000
3.294500 0.983677, -0.004072, 1.000000, 0.000000
3.294750 0.983677, -0.004072, 1.000000, 0.000000
3.295000 0.983677, -0.004072, 1.000000, 0.000000
3.295250 0.983677, -0.004072, 1.000000, 0.000000
3.295500 0.983677, -0.004072, 1.000000, 0.000000
3.295750 0.983677, -0.004072, 1.000000, 0.000000
3.296000 0.983677, -0.004072, 1.000000, 0.000000
3.296250 0.983677, -0.004072, 1.000000, 0.000000
3.296500 0.983677, -0.004072, 1.000000, 0.000000
3.296750 0.983677, -0.004072, 1.000000, 0.000000
3.297000 0.983677, -0.004072, 1.000000, 0.000000
3.297250 0.983677, -0.004072, 1.000000, 0.000000
3.297500 0.983677, -0.004072, 1.000000, 0.000000
3.297750 0.983677, -0.004072, 1.000000, 0.000000
3.298000 0.983677, -0.004072, 1.000000, 0.000000
3.298250 0.983677, -0.004072, 1.000000, 0.000000
3.298500 0.983677, -0.004072, 1.000000, 0.000000
3.298750 0.983677, -0.004072, 1.000000, 0.000000
3.299000 0.983677, -0.004072, 1.000000, 0.000000
3.299250 0.983677, -0.004072, 1.000000, 0.000000
3.299500 0.983677, -0.004072, 1.000000, 0.000000
3.299750 0.983677, -0.004072, 1.000000, 0.000000
3.300000 0.983677, -0.004072, 1.000000, 0.000000
3.300250 0.983677, -0.004072, 1.000000, 0.000000
3.300500 0.983677, -0.004072, 1.000000, 0.000000
3.300750 0.983677, -0.004072, 1.000000, 0.000000
3.301000 0.983677, -0.004072, 1.000000, 0.000000
3.301250 0.983677, -0.004072, 1.000000, 0.000000
3.301500 0.983677, -0.004072, 1.000000, 0.000000
3.301750 0.983677, -0.004072, 1.000000, 0.000000
3.302000 0.983677, -0.004072, 1.000000, 0.000000
3.302250 0.983677, -0.004072, 1.000000, 0.000000
3.302500 0.983677, -0.004072, 1.000000, 0.000000
3.302750 0.983677, -0.004072, 1.000000, 0.000000
3.303000 0.983677, -0.004072, 1.000000, 0.000000
3.303250 0.983677, -0.004072, 1.000000, 0.000000
3.303500 0.983677, -0.004072, 1.000000, 0.000000
3.303750 0.983677, -0.004072, 1.000000, 0.000000
3.304000 0.983677, -0.004072, 1.000000, 0.000000
3.304250 0.983677, -0.004072, 1.000000, 0.000000
3.304500 0.983677, -0.004072, 1.000000, 0.000000
3.304750 0.983677, -0.004072, 1.000000, 0.000000
3.305000 0.983677, -0.004072, 1.000000, 0.000000
3.305250 0.983677, -0.004072, 1.000000, 0.000000
3.305500 0.983677, -0.004072, 1.000000, 0.000000
3.305750 0.983677, -0.004072, 1.000000, 0.000000
3.306000 0.983677, -0.004072, 1.000000, 0.000000
3.306250 0.983677, -0.004072, 1.000000, 0.000000
3.306500 0.983677, -0.004072, 1.000000, 0.000000
3.306750 0.983677, -0.004072, 1.000000, 0.000000
3.307000 0.983677, -0.004072, 1.000000, 0.000000
3.307250 0.983677, -0.004072, 1.000000, 0.000000
3.307500 0.983677, -0.004072, 1.000000, 0.000000
3.307750 0.983677, -0.004072, 1.000000, 0.000000
3.308000 0.983677, -0.004072, 1.000000, 0.000000
3.308250 0.983677, -0.004072, 1.000000, 0.000000
3.308500 0.983677, -0.004072, 1.000000, 0.000000
3.308750 0.983677, -0.004072, 1.000000, 0.000000
3.309000 0.983677, -0.004072, 1.000000, 0.000000
3.309250 0.983677, -0.004072, 1.000000, 0.000000
3.309500 0.983677, -0.004072, 1.000000, 0.000000
3.309750 0.983677, -0.004072, 1.000000, 0.000000
3.310000 0.983677, -0.004072, 1.000000, 0.000000
3.310250 0.983677, -0.004072, 1.000000, 0.000000
3.310500 0.983677, -0.004072, 1.000000, 0.000000
3.310750 0.983677, -0.004072, 1.000000, 0.000000
3.311000 0.983677, -0.004072, 1.000000, 0.000000
3.311250 0.983677, -0.004072, 1.000000, 0.000000
3.311500 0.983677, -0.004072, 1.000000, 0.000000
3.311750 0.983677, -0.004072, 1.000000, 0.000000
3.312000 0.983677, -0.004072, 1.000000, 0.000000
3.312250 0.983677, -0.004072, 1.000000, 0.000000
3.312500 0.983677, -0.004072, 1.000000, 0.000000
3.312750 0.983677, -0.004072, 1.000000, 0.000000
3.313000 0.983677, -0.004072, 1.000000, 0.000000
3.313250 0.983677, -0.004072, 1.000000, 0.000000
3.313500 0.983677, -0.004072, 1.000000, 0.000000
3.313750 0.983677, -0.004072, 1.000000, 0.000000
3.314000 0.983677, -0.004072, 1.000000, 0.000000
3.314250 0.983677, -0.004072, 1.000000, 0.000000
3.314500 0.983677, -0.004072, 1.000000, 0.000000
3.314750 0.983677, -0.004072, 1.000000, 0.000000
3.315000 0.983677, -0.004072, 1.000000, 0.000000
3.315250 0.983677, -0.004072, 1.000000, 0.000000
3.315500 0.983677, -0.004072, 1.000000, 0.000000
3.315750 0.983677, -0.004072, 1.000000, 0.000000
3.316000 0.983677, -0.004072, 1.000000, 0.000000
3.316250 0.983677, -0.004072, 1.000000, 0.000000
3.316500 0.983677, -0.004072, 1.000000, 0.000000
3.316750 0.983677, -0.004072, 1.000000, 0.000000
3.317000 0.983677, -0.004072, 1.000000, 0.000000
3.317250 0.983677, -0.004072, 1.000000, 0.000000
3.317500 0.983677, -0.004072, 1.000000, 0.000000
3.317750 0.983677, -0.004072, 1.000000, 0.000000
3.318000 0.983677, -0.004072, 1.000000, 0.000000
3.318250 0.983677, -0.004072, 1.000000, 0.000000
3.318500 0.983677, -0.004072, 1.000000, 0.000000
3.318750 0.983677, -0.004072, 1.000000, 0.000000
3.319000 0.983677, -0.004072, 1.000000, 0.000000
3.319250 0.983677, -0.004072, 1.000000, 0.000000
3.319500 0.983677, -0.004072, 1.000000, 0.000000
3.319750 0.983677, -0.004072, 1.000000, 0.000000
3.320000 0.983677, -0.004072, 1.000000, 0.000000
3.320250 0.983677, -0.004072, 1.000000, 0.000000
3.320500 0.983677, -0.004072, 1.000000, 0.000000
3.320750 0.983677, -0.004072, 1.000000, 0.000000
3.321000 0.983677, -0.004072, 1.000000, 0.000000
3.321250 0.983677, -0.004072, 1.000000, 0.000000
3.321500 0.983677, -0.004072, 1.000000, 0.000000
3.321750 0.983677, -0.004072, 1.000000, 0.000000
3.322000 0.983677, -0.004072, 1.000000, 0.000000
3.322250 0.983677, -0.004072, 1.000000, 0.000000
3.322500 0.983677, -0.004072, 1.000000, 0.000000
3.322750 0.983677, -0.004072, 1.000000, 0.000000
3.323000 0.983677, -0.004072, 1.000000, 0.000000
3.323250 0.983677, -0.004072, 1.000000, 0.000000
3.323500 0.983677, -0.004072, 1.000000, 0.000000
3.323750 0.983677, -0.004072, 1.000000, 0.000000
3.324000 0.983677, -0.004072, 1.000000, 0.000000
3.324250 0.983677, -0.004072, 1.000000, 0.000000
3.324500 0.983677, -0.004072, 1.000000, 0.000000
3.324750 0.983677, -0.004072, 1.000000, 0.000000
3.325000 0.983677, -0.004072, 1.000000, 0.000000
3.325250 0.983677, -0.004072, 1.000000, 0.000000
3.325500 0.983677, -0.004072, 1.000000, 0.000000
3.325750 0.983677, -0.004072, 1.000000, 0.000000
3.326000 0.983677, -0.004072, 1.000000, 0.000000
3.326250 0.983677, -0.004072, 1.000000, 0.000000
3.326500 0.983677, -0.004072, 1.000000, 0.000000
3.326750 0.983677, -0.004072, 1.000000, 0.000000
3.327000 0.983677, -0.004072, 1.000000, 0.000000
3.327250 0.983677, -0.004072, 1.000000, 0.000000
3.327500 0.983677, -0.004072, 1.000000, 0.000000
3.327750 0.983677, -0.004072, 1.000000, 0.000000
3.328000 0.983677, -0.004072, 1.000000, 0.000000
3.328250 0.983677, -0.004072, 1.000000, 0.000000
3.328500 0.983677, -0.004072, 1.000000, 0.000000
3.328750 0.983677, -0.004072, 1.000000, 0.000000
3.329000 0.983677, -0.004072, 1.000000, 0.000000
3.329250 0.983677, -0.004072, 1.000000, 0.000000
3.329500 0.983677, -0.004072, 1.000000, 0.000000
3.329750 0.983677, -0.004072, 1.000000, 0.000000
3.330000 0.983677, -0.004072, 1.000000, 0.000000
3.330250 0.983677, -0.004072, 1.000000, 0.000000
3.330500 0.983677, -0.004072, 1.000000, 0.000000
3.330750 0.983677, -0.004072, 1.000000, 0.000000
3.331000 0.983677, -0.004072, 1.000000, 0.000000
3.331250 0.983677, -0.004072, 1.000000, 0.000000
3.331500 0.983677, -0.004072, 1.000000, 0.000000
3.331750 0.983677, -0.004072, 1.000000, 0.000000
3.332000 0.983677, -0.004072, 1.000000, 0.000000
3.332250 0.983677, -0.004072, 1.000000, 0.000000
3.332500 0.983677, -0.004072, 1.000000, 0.000000
3.332750 0.983677, -0.004072, 1.000000, 0.000000
3.333000 0.983677, -0.004072, 1.000000, 0.000000
3.333250 0.983677, -0.004072, 1.000000, 0.000000
3.333500 0.983677, -0.004072, 1.000000, 0.000000
3.333750 0.983677, -0.004072, 1.000000, 0.000000
3.334000 0.983677, -0.004072, 1.000000, 0.000000
3.334250 0.983677, -0.004072, 1.000000, 0.000000
3.334500 0.983677, -0.004072, 1.000000, 0.000000
3.334750 0.983677, -0.004072, 1.000000, 0.000000
3.335000 0.983677, -0.004072, 1.000000, 0.000000
3.335250 0.983677, -0.004072, 1.000000, 0.000000
3.335500 0.983677, -0.004072, 1.000000, 0.000000
3.335750 0.983677, -0.004072, 1.000000, 0.000000
3.336000 0.983677, -0.004072, 1.000000, 0.000000
3.336250 0.983677, -0.004072, 1.000000, 0.000000
3.336500 0.983677, -0.004072, 1.000000, 0.000000
3.336750 0.983677, -0.004072, 1.000000, 0.000000
3.337000 0.983677, -0.004072, 1.000000, 0.000000
3.337250 0.983677, -0.004072, 1.000000, 0.000000
3.337500 0.983677, -0.004072, 1.000000, 0.000000
3.337750 0.983677, -0.004072, 1.000000, 0.000000
3.338000 0.983677, -0.004072, 1.000000, 0.000000
3.338250 0.983677, -0.004072, 1.000000, 0.000000
3.338500 0.983677, -0.004072, 1.000000, 0.000000
3.338750 0.983677, -0.004072, 1.000000, 0.000000
3.339000 0.983677, -0.004072, 1.000000, 0.000000
3.339250 0.983677, -0.004072, 1.000000, 0.000000
3.339500 0.983677, -0.004072, 1.000000, 0.000000
3.339750 0.983677, -0.004072, 1.000000, 0.000000
3.340000 0.983677, -0.004072, 1.000000, 0.000000
3.340250 0.983677, -0.004072, 1.000000, 0.000000
3.340500 0.983677, -0.004072, 1.000000, 0.000000
3.340750 0.983677, -0.004072, 1.000000, 0.000000
3.341000 0.983677, -0.004072, 1.000000, 0.000000
3.341250 0.983677, -0.004072, 1.000000, 0.000000
3.341500 0.983677, -0.004072, 1.000000, 0.000000
3.341750 0.983677, -0.004072, 1.000000, 0.000000
3.342000 0.983677, -0.004072, 1.000000, 0.000000
3.342250 0.983677, -0.004072, 1.000000, 0.000000
3.342500 0.983677, -0.004072, 1.000000, 0.000000
3.342750 0.983677, -0.004072, 1.000000, 0.000000
3.343000 0.983677, -0.004072, 1.000000, 0.000000
3.343250 0.983677, -0.004072, 1.000000, 0.000000
3.343500 0.983677, -0.004072, 1.000000, 0.000000
3.343750 0.983677, -0.004072, 1.000000, 0.000000
3.344000 0.983677, -0.004072, 1.000000, 0.000000
3.344250 0.983677, -0.004072, 1.000000, 0.000000
3.344500 0.983677, -0.004072, 1.000000, 0.000000
3.344750 0.983677, -0.004072, 1.000000, 0.000000
3.345000 0.983677, -0.004072, 1.000000, 0.000000
3.345250 0.983677, -0.004072, 1.000000, 0.000000
3.345500 0.983677, -0.004072, 1.000000, 0.000000
3.345750 0.983677, -0.004072, 1.000000, 0.000000
3.346000 0.983677, -0.004072, 1.000000, 0.000000
3.346250 0.983677, -0.004072, 1.000000, 0.000000
3.346500 0.983677, -0.004072, 1.000000, 0.000000
3.346750 0.983677, -0.004072, 1.000000, 0.000000
3.347000 0.983677, -0.004072, 1.000000, 0.000000
3.347250 0.983677, -0.004072, 1.000000, 0.000000
3.347500 0.983677, -0.004072, 1.000000, 0.000000
3.347750 0.983677, -0.004072, 1.000000, 0.000000
3.348000 0.983677, -0.004072, 1.000000, 0.000000
3.348250 0.983677, -0.004072, 1.000000, 0.000000
3.348500 0.983677, -0.004072, 1.000000, 0.000000
3.348750 0.983677, -0.004072, 1.000000, 0.000000
3.349000 0.983677, -0.004072, 1.000000, 0.000000
3.349250 0.983677, -0.004072, 1.000000, 0.000000
3.349500 0.983677, -0.004072, 1.000000, 0.000000
3.349750 0.983677, -0.004072, 1.000000, 0.000000
3.350000 0.983677, -0.004072, 1.000000, 0.000000
3.350250 0.983677, -0.004072, 1.000000, 0.000000
3.350500 0.983677, -0.004072, 1.000000, 0.000000
3.350750 0.983677, -0.004072, 1.000000, 0.000000
3.351000 0.983677, -0.004072, 1.000000, 0.000000
3.351250 0.983677, -0.004072, 1.000000, 0.000000
3.351500 0.983677, -0.004072, 1.000000, 0.000000
3.351750 0.983677, -0.004072, 1.000000, 0.000000
3.352000 0.983677, -0.004072, 1.000000, 0.000000
3.352250 0.983677, -0.004072, 1.000000, 0.000000
3.352500 0.983677, -0.004072, 1.000000, 0.000000
3.352750 0.983677, -0.004072, 1.000000, 0.000000
3.353000 0.983677, -0.004072, 1.000000, 0.000000
3.353250 0.983677, -0.004072, 1.000000, 0.000000
3.353500 0.983677, -0.004072, 1.000000, 0.000000
3.353750 0.983677, -0.004072, 1.000000, 0.000000
3.354000 0.983677, -0.004072, 1.000000, 0.000000
3.354250 0.983677, -0.004072, 1.000000, 0.000000
3.354500 0.983677, -0.004072, 1.000000, 0.000000
3.354750 0.983677, -0.004072, 1.000000, 0.000000
3.355000 0.983677, -0.004072, 1.000000, 0.000000
3.355250 0.983677, -0.004072, 1.000000, 0.000000
3.355500 0.983677, -0.004072, 1.000000, 0.000000
3.355750 0.983677, -0.004072, 1.000000, 0.000000
3.356000 0.983677, -0.004072, 1.000000, 0.000000
3.356250 0.983677, -0.004072, 1.000000, 0.000000
3.356500 0.983677, -0.004072, 1.000000, 0.000000
3.356750 0.983677, -0.004072, 1.000000, 0.000000
3.357000 0.983677, -0.004072, 1.000000, 0.000000
3.357250 0.983677, -0.004072, 1.000000, 0.000000
3.357500 0.983677, -0.004072, 1.000000, 0.000000
3.357750 0.983677, -0.004072, 1.000000, 0.000000
3.358000 0.983677, -0.004072, 1.000000, 0.000000
3.358250 0.983677, -0.004072, 1.000000, 0.000000
3.358500 0.983677, -0.004072, 1.000000, 0.000000
3.358750 0.983677, -0.004072, 1.000000, 0.000000
3.359000 0.983677, -0.004072, 1.000000, 0.000000
3.359250 0.983677, -0.004072, 1.000000, 0.000000
3.359500 0.983677, -0.004072, 1.000000, 0.000000
3.359750 0.983677, -0.004072, 1.000000, 0.000000
3.360000 0.983677, -0.004072, 1.000000, 0.000000
3.360250 0.983677, -0.004072, 1.000000, 0.000000
3.360500 0.983677, -0.004072, 1.000000, 0.000000
3.360750 0.983677, -0.004072, 1.000000, 0.000000
3.361000 0.983677, -0.004072, 1.000000, 0.000000
3.361250 0.983677, -0.004072, 1.000000, 0.000000
3.361500 0.983677, -0.004072, 1.000000, 0.000000
3.361750 0.983677, -0.004072, 1.000000, 0.000000
3.362000 0.983677, -0.004072, 1.000000, 0.000000
3.362250 0.983677, -0.004072, 1.000000, 0.000000
3.362500 0.983677, -0.004072, 1.000000, 0.000000
3.362750 0.983677, -0.004072, 1.000000, 0.000000
3.363000 0.983677, -0.004072, 1.000000, 0.000000
3.363250 0.983677, -0.004072, 1.000000, 0.000000
